m,x_um,E_nonlinear,E_linearized
0.6,0.8203125,-0.22168476705456017,-0.24174914286930596
0.6,0.82421875,-0.22403854250350055,-0.24360953977829194
0.6,0.828125,-0.22637765231252432,-0.24543324998665375
0.6,0.83203125,-0.22870179832864995,-0.2472199988503419
0.6,0.8359375,-0.2310106777158639,-0.24896951729154979
0.6,0.83984375,-0.23330398288291096,-0.25068154183923547
0.6,0.84375,-0.23558140141079645,-0.2523558146687993
0.6,0.84765625,-0.23784261598002493,-0.2539920836409117
0.6,0.8515625,-0.24008730429760253,-0.2555901023394841
0.6,0.85546875,-0.24231513902383153,-0.25714963010877845
0.6,0.859375,-0.24452578769892847,-0.25867043208964907
0.6,0.86328125,-0.2467189126694995,-0.26015227925491163
0.6,0.8671875,-0.24889417101490915,-0.26159494844383363
0.6,0.87109375,-0.25105121447358153,-0.2629982223957419
0.6,0.875,-0.25318968936927544,-0.26436188978274083
0.6,0.87890625,-0.25530923653737864,-0.2656857452415379
0.6,0.8828125,-0.2574094912512684,-0.26696958940437066
0.6,0.88671875,-0.25949008314879035,-0.2682132289290303
0.6,0.890625,-0.26155063615890956,-0.26941647652797923
0.6,0.89453125,-0.26359076842859264,-0.2705791509965545
0.6,0.8984375,-0.26561009224998267,-0.2717010772402582
0.6,0.90234375,-0.2676082139879334,-0.2727820863011246
0.6,0.90625,-0.26958473400797295,-0.2738220153831654
0.6,0.91015625,-0.2715392466047719,-0.27482070787688595
0.6,0.9140625,-0.2734713399311951,-0.27577801338287034
0.6,0.91796875,-0.2753805959280222,-0.27669378773443054
0.6,0.921875,-0.2772665902544257,-0.2775678930193176
0.6,0.92578125,-0.2791288922193016,-0.2784001976004909
0.6,0.9296875,-0.2809670647135538,-0.279190576135942
0.6,0.93359375,-0.282780664143438,-0.2799389095975708
0.6,0.9375,-0.28456924036507786,-0.28064508528911025
0.6,0.94140625,-0.2863323366202731,-0.28130899686309896
0.6,0.9453125,-0.28806948947372424,-0.2819305443368959
0.6,0.94921875,-0.2897802287518088,-0.28250963410773783
0.6,0.953125,-0.29146407748304726,-0.28304617896683515
0.6,0.95703125,-0.2931205518404085,-0.2835400981125058
0.6,0.9609375,-0.2947491610856101,-0.2839913171623431
0.6,0.96484375,-0.2963494075155785,-0.28439976816441787
0.6,0.96875,-0.29792078641124237,-0.28476538960751174
0.6,0.97265625,-0.29946278598884185,-0.28508812643038006
0.6,0.9765625,-0.3009748873539461,-0.28536793003004457
0.6,0.98046875,-0.30245656445838087,-0.2856047582691123
0.6,0.984375,-0.3039072840602794,-0.28579857548212156
0.6,0.98828125,-0.3053265056874797,-0.2859493524809129
0.6,0.9921875,-0.30671368160450285,-0.28605706655902513
0.6,0.99609375,-0.3080682567833588,-0.28612170149511407
0.6,1.0,-0.30938966887843883,-0.28614324755539616
0.6,1.00390625,-0.3106773482057643,-0.286121701495114
0.6,1.0078125,-0.31193071772687814,-0.2860570665590251
0.6,1.01171875,-0.31314919303767447,-0.2859493524809129
0.6,1.015625,-0.3143321823624807,-0.2857985754821215
